index,key,name,dateTime,stmType,lat,lon,windSpd,pressure
41617,AL192000,UNNAMED,2000-10-28T12:00:00Z,SS,36.5,-68.1,50,990
41618,AL192000,UNNAMED,2000-10-28T18:00:00Z,SS,38,-65.5,55,984
41619,AL192000,UNNAMED,2000-10-29T00:00:00Z,SS,40.5,-62.6,55,978
41620,AL192000,UNNAMED,2000-10-29T02:00:00Z,SS,41.7,-61.6,55,976
41621,AL192000,UNNAMED,2000-10-29T06:00:00Z,EX,44,-60,50,980
41622,AL192000,UNNAMED,2000-10-29T12:00:00Z,EX,46,-59.5,45,992
41623,AL012001,ALLISON,2001-06-05T12:00:00Z,TS,27.5,-95,40,1007
41624,AL012001,ALLISON,2001-06-05T18:00:00Z,TS,28.5,-95.3,50,1002
41625,AL012001,ALLISON,2001-06-05T21:00:00Z,TS,28.9,-95.3,45,1003
41626,AL012001,ALLISON,2001-06-06T00:00:00Z,TS,29.3,-95.3,45,1003
41627,AL012001,ALLISON,2001-06-06T06:00:00Z,TD,30.1,-95.2,30,1006
41628,AL012001,ALLISON,2001-06-06T12:00:00Z,TD,31,-95.2,20,1005
41629,AL012001,ALLISON,2001-06-06T18:00:00Z,TD,31.5,-95,20,1005
41630,AL012001,ALLISON,2001-06-07T00:00:00Z,TD,31.6,-95,20,1005
41631,AL012001,ALLISON,2001-06-07T06:00:00Z,TD,31.8,-94.9,20,1006
41632,AL012001,ALLISON,2001-06-07T12:00:00Z,TD,31.4,-94.9,20,1006
41633,AL012001,ALLISON,2001-06-07T18:00:00Z,TD,31.1,-95,15,1007
41634,AL012001,ALLISON,2001-06-08T00:00:00Z,TD,30.9,-95.6,15,1002
41635,AL012001,ALLISON,2001-06-08T06:00:00Z,TD,30.7,-96.1,20,1004
41636,AL012001,ALLISON,2001-06-08T12:00:00Z,TD,30.4,-96.2,20,1007
41637,AL012001,ALLISON,2001-06-08T18:00:00Z,TD,30.2,-96.1,20,1007
41638,AL012001,ALLISON,2001-06-09T00:00:00Z,TD,29.9,-95.9,20,1007
41639,AL012001,ALLISON,2001-06-09T06:00:00Z,TD,29.6,-95.8,20,1007
41640,AL012001,ALLISON,2001-06-09T12:00:00Z,TD,29.3,-95.8,20,1007
41641,AL012001,ALLISON,2001-06-09T18:00:00Z,TD,28.9,-95.6,20,1008
41642,AL012001,ALLISON,2001-06-10T00:00:00Z,SD,28.6,-95.2,20,1008
41643,AL012001,ALLISON,2001-06-10T06:00:00Z,SD,28.6,-94.7,25,1007
41644,AL012001,ALLISON,2001-06-10T12:00:00Z,SD,28.7,-94.3,25,1006
41645,AL012001,ALLISON,2001-06-10T18:00:00Z,SD,28.8,-93.5,30,1006
41646,AL012001,ALLISON,2001-06-11T00:00:00Z,SD,29.1,-92.3,30,1005
41647,AL012001,ALLISON,2001-06-11T02:00:00Z,SD,29.6,-91.6,30,1004
41648,AL012001,ALLISON,2001-06-11T06:00:00Z,SS,30,-90.5,35,1003
41649,AL012001,ALLISON,2001-06-11T12:00:00Z,SS,30.7,-89.4,40,1000
41650,AL012001,ALLISON,2001-06-11T18:00:00Z,SS,31,-88.4,35,1002
41651,AL012001,ALLISON,2001-06-12T00:00:00Z,SD,31.3,-87.4,25,1004
41652,AL012001,ALLISON,2001-06-12T06:00:00Z,SD,31.8,-86.1,20,1005
41653,AL012001,ALLISON,2001-06-12T12:00:00Z,SD,32.4,-84.7,20,1006
41654,AL012001,ALLISON,2001-06-12T18:00:00Z,SD,32.8,-83.6,20,1006
41655,AL012001,ALLISON,2001-06-13T00:00:00Z,SD,33.1,-82.6,20,1006
41656,AL012001,ALLISON,2001-06-13T06:00:00Z,SD,33.4,-81.6,25,1004
41657,AL012001,ALLISON,2001-06-13T12:00:00Z,SD,33.7,-80.7,25,1005
41658,AL012001,ALLISON,2001-06-13T18:00:00Z,SD,34,-79.6,25,1006
41659,AL012001,ALLISON,2001-06-14T00:00:00Z,SD,34.3,-78.5,25,1006
41660,AL012001,ALLISON,2001-06-14T06:00:00Z,SD,34.6,-77.9,25,1006
41661,AL012001,ALLISON,2001-06-14T12:00:00Z,SD,34.7,-77.7,25,1007
41662,AL012001,ALLISON,2001-06-14T18:00:00Z,SD,34.6,-77.6,25,1008
41663,AL012001,ALLISON,2001-06-15T00:00:00Z,SD,34.6,-77.2,25,1008
41664,AL012001,ALLISON,2001-06-15T06:00:00Z,SD,34.9,-77,25,1008
41665,AL012001,ALLISON,2001-06-15T12:00:00Z,SD,35.5,-76.9,25,1008
41666,AL012001,ALLISON,2001-06-15T18:00:00Z,SD,35.9,-76.8,25,1009
41667,AL012001,ALLISON,2001-06-16T00:00:00Z,SD,36.3,-76.6,25,1007
41668,AL012001,ALLISON,2001-06-16T06:00:00Z,SD,36.6,-76.2,25,1007
41669,AL012001,ALLISON,2001-06-16T12:00:00Z,SD,36.8,-75.9,25,1007
41670,AL012001,ALLISON,2001-06-16T18:00:00Z,SD,37.2,-75.5,25,1006
41671,AL012001,ALLISON,2001-06-17T00:00:00Z,SD,37.8,-75.4,25,1006
41672,AL012001,ALLISON,2001-06-17T06:00:00Z,SD,38.6,-74.5,30,1005
41673,AL012001,ALLISON,2001-06-17T12:00:00Z,SS,39.3,-73.4,40,1004
41674,AL012001,ALLISON,2001-06-17T18:00:00Z,SS,40,-72.1,35,1005
41675,AL012001,ALLISON,2001-06-18T00:00:00Z,EX,40.6,-70.8,30,1006
41676,AL012001,ALLISON,2001-06-18T06:00:00Z,EX,41.3,-69.4,30,1008
41677,AL012001,ALLISON,2001-06-18T12:00:00Z,EX,42,-67.4,30,1009
41678,AL012001,ALLISON,2001-06-18T18:00:00Z,EX,42.7,-64.6,25,1011
41679,AL012001,ALLISON,2001-06-19T00:00:00Z,EX,43.5,-61,20,1012
41680,AL022001,UNNAMED,2001-07-11T18:00:00Z,TD,10.9,-42.1,25,1011
41681,AL022001,UNNAMED,2001-07-12T00:00:00Z,TD,11.4,-43.8,25,1010
41682,AL022001,UNNAMED,2001-07-12T06:00:00Z,TD,11.8,-45.3,25,1011
41683,AL022001,UNNAMED,2001-07-12T12:00:00Z,TD,12.5,-46.9,25,1011
41684,AL022001,UNNAMED,2001-07-12T18:00:00Z,TD,13.1,-48.5,25,1012
41685,AL032001,BARRY,2001-08-02T12:00:00Z,TD,25.7,-84.8,30,1011
41686,AL032001,BARRY,2001-08-02T18:00:00Z,TS,26.2,-84.9,45,1010
41687,AL032001,BARRY,2001-08-03T00:00:00Z,TS,26.4,-85.6,40,1007
41688,AL032001,BARRY,2001-08-03T06:00:00Z,TS,26.6,-86.3,35,1008
41689,AL032001,BARRY,2001-08-03T12:00:00Z,TS,26.9,-87,35,1007
41690,AL032001,BARRY,2001-08-03T18:00:00Z,TS,26.8,-87.2,35,1007
41691,AL032001,BARRY,2001-08-04T00:00:00Z,TD,26.7,-87.5,30,1005
41692,AL032001,BARRY,2001-08-04T06:00:00Z,TD,26.6,-87.8,30,1005
41693,AL032001,BARRY,2001-08-04T12:00:00Z,TD,26.9,-87.7,30,1006
41694,AL032001,BARRY,2001-08-04T18:00:00Z,TS,27.1,-87.5,35,1005
41695,AL032001,BARRY,2001-08-05T00:00:00Z,TS,27.3,-87.3,35,1003
41696,AL032001,BARRY,2001-08-05T06:00:00Z,TS,27.5,-86.7,40,1004
41697,AL032001,BARRY,2001-08-05T12:00:00Z,TS,28.1,-86.4,50,990
41698,AL032001,BARRY,2001-08-05T18:00:00Z,TS,28.6,-86.4,60,991
41699,AL032001,BARRY,2001-08-06T00:00:00Z,TS,29.5,-86.3,60,992
41700,AL032001,BARRY,2001-08-06T05:00:00Z,TS,30.4,-86.3,60,990
41701,AL032001,BARRY,2001-08-06T06:00:00Z,TS,30.6,-86.4,60,991
41702,AL032001,BARRY,2001-08-06T12:00:00Z,TD,31.8,-86.9,25,1007
41703,AL032001,BARRY,2001-08-06T18:00:00Z,TD,32.7,-87.7,20,1009
41704,AL032001,BARRY,2001-08-07T00:00:00Z,TD,33.3,-88.5,15,1012
41705,AL032001,BARRY,2001-08-07T06:00:00Z,LO,34,-89.1,15,1015
41706,AL032001,BARRY,2001-08-07T12:00:00Z,LO,34.7,-89.7,10,1017
41707,AL032001,BARRY,2001-08-07T18:00:00Z,LO,35.6,-89.8,10,1018
41708,AL032001,BARRY,2001-08-08T00:00:00Z,LO,36.6,-89.9,10,1016
41709,AL032001,BARRY,2001-08-08T06:00:00Z,LO,37.5,-90,10,1017
41710,AL042001,CHANTAL,2001-08-14T18:00:00Z,TD,12.8,-37,25,1010
41711,AL042001,CHANTAL,2001-08-15T00:00:00Z,TD,12.9,-39.3,25,1010
41712,AL042001,CHANTAL,2001-08-15T06:00:00Z,TD,12.6,-41.6,25,1010
41713,AL042001,CHANTAL,2001-08-15T12:00:00Z,TD,12.3,-43.9,30,1010
41714,AL042001,CHANTAL,2001-08-15T18:00:00Z,TD,12.3,-46.3,30,1010
41715,AL042001,CHANTAL,2001-08-16T00:00:00Z,TD,12.4,-48.8,30,1010
41716,AL042001,CHANTAL,2001-08-16T06:00:00Z,TD,12.4,-51.3,30,1011
41717,AL042001,CHANTAL,2001-08-16T12:00:00Z,WV,12.7,-53.9,30,1012
41718,AL042001,CHANTAL,2001-08-16T18:00:00Z,WV,12.7,-57.2,30,1012
41719,AL042001,CHANTAL,2001-08-17T00:00:00Z,WV,13.1,-60.6,35,1011
41720,AL042001,CHANTAL,2001-08-17T06:00:00Z,WV,13.3,-62.8,35,1011
41721,AL042001,CHANTAL,2001-08-17T12:00:00Z,TS,13.7,-64.6,35,1010
41722,AL042001,CHANTAL,2001-08-17T18:00:00Z,TS,14.2,-66.4,35,1006
41723,AL042001,CHANTAL,2001-08-18T00:00:00Z,TS,14.4,-68.2,45,1004
41724,AL042001,CHANTAL,2001-08-18T06:00:00Z,TS,14.6,-70.4,55,1003
41725,AL042001,CHANTAL,2001-08-18T12:00:00Z,TS,14.8,-72.9,50,1006
41726,AL042001,CHANTAL,2001-08-18T18:00:00Z,TS,15.3,-75.2,50,1003
41727,AL042001,CHANTAL,2001-08-19T00:00:00Z,TS,15.3,-77.2,55,1002
41728,AL042001,CHANTAL,2001-08-19T06:00:00Z,TS,15.4,-78.4,60,997
41729,AL042001,CHANTAL,2001-08-19T12:00:00Z,TS,15.7,-79.6,60,1004
41730,AL042001,CHANTAL,2001-08-19T18:00:00Z,TS,16.2,-81.1,55,1005
41731,AL042001,CHANTAL,2001-08-20T00:00:00Z,TS,16.7,-82.6,50,1007
41732,AL042001,CHANTAL,2001-08-20T06:00:00Z,TS,17.1,-84.1,50,1008
41733,AL042001,CHANTAL,2001-08-20T12:00:00Z,TS,17.5,-85.6,50,1007
41734,AL042001,CHANTAL,2001-08-20T18:00:00Z,TS,17.9,-86.7,55,1006
41735,AL042001,CHANTAL,2001-08-21T00:00:00Z,TS,18.1,-87.7,60,1000
41736,AL042001,CHANTAL,2001-08-21T02:00:00Z,TS,18.1,-87.8,60,999
41737,AL042001,CHANTAL,2001-08-21T06:00:00Z,TS,18.2,-88.1,55,1000
41738,AL042001,CHANTAL,2001-08-21T12:00:00Z,TS,18.4,-88.7,45,1002
41739,AL042001,CHANTAL,2001-08-21T18:00:00Z,TS,18.6,-89.5,35,1006
41740,AL042001,CHANTAL,2001-08-22T00:00:00Z,TD,18.7,-90.3,25,1007
41741,AL042001,CHANTAL,2001-08-22T06:00:00Z,TD,18.4,-91.2,25,1008
41742,AL042001,CHANTAL,2001-08-22T12:00:00Z,TD,17.9,-92.2,25,1009
41743,AL052001,DEAN,2001-08-22T12:00:00Z,TS,17.9,-64.3,45,1010
41744,AL052001,DEAN,2001-08-22T18:00:00Z,TS,19.1,-65.9,50,1009
41745,AL052001,DEAN,2001-08-23T00:00:00Z,TS,19.8,-67.4,50,1010
41746,AL052001,DEAN,2001-08-23T06:00:00Z,TS,20.7,-68.9,50,1010
41747,AL052001,DEAN,2001-08-23T12:00:00Z,TD,21.6,-69.8,30,1012
41748,AL052001,DEAN,2001-08-23T18:00:00Z,WV,23,-70.2,25,1012
41749,AL052001,DEAN,2001-08-24T00:00:00Z,LO,24.6,-70.8,25,1013
41750,AL052001,DEAN,2001-08-24T06:00:00Z,LO,26.6,-70.7,25,1013
41751,AL052001,DEAN,2001-08-24T12:00:00Z,LO,28.6,-70.7,25,1012
41752,AL052001,DEAN,2001-08-24T18:00:00Z,LO,30.3,-70.2,25,1012
41753,AL052001,DEAN,2001-08-25T00:00:00Z,LO,31.5,-69.4,25,1011
41754,AL052001,DEAN,2001-08-25T06:00:00Z,LO,32.7,-67.9,25,1011
41755,AL052001,DEAN,2001-08-25T12:00:00Z,LO,34,-66.5,25,1010
41756,AL052001,DEAN,2001-08-25T18:00:00Z,LO,35,-66,25,1008
41757,AL052001,DEAN,2001-08-26T00:00:00Z,LO,35,-66,25,1008
41758,AL052001,DEAN,2001-08-26T06:00:00Z,LO,35,-66,25,1008
41759,AL052001,DEAN,2001-08-26T12:00:00Z,LO,35.2,-65.5,25,1008
41760,AL052001,DEAN,2001-08-26T18:00:00Z,TD,35.5,-65,30,1004
41761,AL052001,DEAN,2001-08-27T00:00:00Z,TS,36.3,-63.3,40,1001
41762,AL052001,DEAN,2001-08-27T06:00:00Z,TS,37.7,-62,50,1000
41763,AL052001,DEAN,2001-08-27T12:00:00Z,TS,38.9,-60.7,55,996
41764,AL052001,DEAN,2001-08-27T18:00:00Z,TS,40.6,-59.4,60,994
41765,AL052001,DEAN,2001-08-28T00:00:00Z,TS,42.1,-57.5,60,995
41766,AL052001,DEAN,2001-08-28T06:00:00Z,TS,43.5,-56,55,996
41767,AL052001,DEAN,2001-08-28T12:00:00Z,TS,44,-53.4,50,997
41768,AL052001,DEAN,2001-08-28T18:00:00Z,EX,45.5,-50.5,45,998
41769,AL052001,DEAN,2001-08-29T00:00:00Z,EX,47,-48.5,45,999
41770,AL052001,DEAN,2001-08-29T06:00:00Z,EX,49,-45,45,999
41771,AL052001,DEAN,2001-08-29T12:00:00Z,EX,51,-40.9,40,1000
41772,AL062001,ERIN,2001-09-01T18:00:00Z,TD,12.5,-34.3,30,1006
41773,AL062001,ERIN,2001-09-02T00:00:00Z,TD,12.9,-35.9,30,1005
41774,AL062001,ERIN,2001-09-02T06:00:00Z,TS,13.2,-37.5,40,1002
41775,AL062001,ERIN,2001-09-02T12:00:00Z,TS,13.5,-39,45,1003
41776,AL062001,ERIN,2001-09-02T18:00:00Z,TS,14.1,-40.6,45,1003
41777,AL062001,ERIN,2001-09-03T00:00:00Z,TS,14.7,-42.2,45,1003
41778,AL062001,ERIN,2001-09-03T06:00:00Z,TS,15.3,-43.7,50,1003
41779,AL062001,ERIN,2001-09-03T12:00:00Z,TS,15.9,-45.3,50,1003
41780,AL062001,ERIN,2001-09-03T18:00:00Z,TS,16.3,-47.1,40,1002
41781,AL062001,ERIN,2001-09-04T00:00:00Z,TS,16.7,-48.7,40,1002
41782,AL062001,ERIN,2001-09-04T06:00:00Z,TS,17,-50.3,45,1000
41783,AL062001,ERIN,2001-09-04T12:00:00Z,TS,17,-52,45,1000
41784,AL062001,ERIN,2001-09-04T18:00:00Z,TS,17.2,-53.4,45,1000
41785,AL062001,ERIN,2001-09-05T00:00:00Z,TS,17.4,-54.8,45,1000
41786,AL062001,ERIN,2001-09-05T06:00:00Z,TS,17.8,-55.9,45,1000
41787,AL062001,ERIN,2001-09-05T12:00:00Z,TS,18.1,-57,35,1013
41788,AL062001,ERIN,2001-09-05T18:00:00Z,LO,19,-57.9,25,1014
41789,AL062001,ERIN,2001-09-06T00:00:00Z,LO,20.1,-58.1,15,1015
41790,AL062001,ERIN,2001-09-06T06:00:00Z,LO,21.2,-58.2,15,1015
41791,AL062001,ERIN,2001-09-06T12:00:00Z,LO,22.2,-58.3,20,1014
41792,AL062001,ERIN,2001-09-06T18:00:00Z,TD,23.2,-58.4,25,1013
41793,AL062001,ERIN,2001-09-07T00:00:00Z,TD,23.9,-58.1,25,1012
41794,AL062001,ERIN,2001-09-07T06:00:00Z,TD,24.4,-57.6,30,1008
41795,AL062001,ERIN,2001-09-07T12:00:00Z,TD,24.9,-57.8,30,1008
41796,AL062001,ERIN,2001-09-07T18:00:00Z,TS,25.3,-58,35,1005
41797,AL062001,ERIN,2001-09-08T00:00:00Z,TS,26,-58.3,35,1004
41798,AL062001,ERIN,2001-09-08T06:00:00Z,TS,26.5,-58.8,40,999
41799,AL062001,ERIN,2001-09-08T12:00:00Z,TS,27.2,-59.2,45,999
41800,AL062001,ERIN,2001-09-08T18:00:00Z,TS,28.4,-59.8,60,994
41801,AL062001,ERIN,2001-09-09T00:00:00Z,HU,29.7,-60.4,75,987
41802,AL062001,ERIN,2001-09-09T06:00:00Z,HU,30.6,-61.3,90,982
41803,AL062001,ERIN,2001-09-09T12:00:00Z,HU,31.5,-62.2,95,979
41804,AL062001,ERIN,2001-09-09T18:00:00Z,HU,32.4,-62.8,105,968
41805,AL062001,ERIN,2001-09-10T00:00:00Z,HU,33.3,-63.3,105,969
41806,AL062001,ERIN,2001-09-10T06:00:00Z,HU,34.2,-64.1,105,969
41807,AL062001,ERIN,2001-09-10T12:00:00Z,HU,34.9,-64.7,100,969
41808,AL062001,ERIN,2001-09-10T18:00:00Z,HU,35.7,-65.4,90,970
41809,AL062001,ERIN,2001-09-11T00:00:00Z,HU,36.4,-65.7,80,973
41810,AL062001,ERIN,2001-09-11T06:00:00Z,HU,36.9,-65.9,80,976
41811,AL062001,ERIN,2001-09-11T12:00:00Z,HU,37.4,-65.6,80,976
41812,AL062001,ERIN,2001-09-11T18:00:00Z,HU,37.8,-65.1,80,976
41813,AL062001,ERIN,2001-09-12T00:00:00Z,HU,38,-64.3,80,976
41814,AL062001,ERIN,2001-09-12T06:00:00Z,HU,38,-63.3,75,979
41815,AL062001,ERIN,2001-09-12T12:00:00Z,HU,37.9,-62.6,75,979
41816,AL062001,ERIN,2001-09-12T18:00:00Z,HU,37.9,-62,75,979
41817,AL062001,ERIN,2001-09-13T00:00:00Z,HU,38.1,-61.4,75,979
41818,AL062001,ERIN,2001-09-13T06:00:00Z,HU,38.3,-61,70,982
41819,AL062001,ERIN,2001-09-13T12:00:00Z,HU,38.8,-60.6,70,982
41820,AL062001,ERIN,2001-09-13T18:00:00Z,HU,39.6,-60.2,70,982
41821,AL062001,ERIN,2001-09-14T00:00:00Z,HU,40.6,-59.3,70,982
41822,AL062001,ERIN,2001-09-14T06:00:00Z,HU,42,-58.1,65,987
41823,AL062001,ERIN,2001-09-14T12:00:00Z,HU,43.3,-56.7,65,987
41824,AL062001,ERIN,2001-09-14T18:00:00Z,HU,44.7,-55.2,65,984
41825,AL062001,ERIN,2001-09-15T00:00:00Z,TS,46.7,-52.7,60,981
41826,AL062001,ERIN,2001-09-15T06:00:00Z,EX,49,-51,60,981
41827,AL062001,ERIN,2001-09-15T12:00:00Z,EX,52,-49,55,978
41828,AL062001,ERIN,2001-09-15T18:00:00Z,EX,55,-47.5,55,976
41829,AL062001,ERIN,2001-09-16T00:00:00Z,EX,58,-46,55,972
41830,AL062001,ERIN,2001-09-16T06:00:00Z,EX,60,-44.5,55,976
41831,AL062001,ERIN,2001-09-16T12:00:00Z,EX,61.5,-42,55,981
41832,AL062001,ERIN,2001-09-16T18:00:00Z,EX,63,-38.9,50,985
41833,AL062001,ERIN,2001-09-17T00:00:00Z,EX,65,-35,40,995
41834,AL072001,FELIX,2001-09-07T18:00:00Z,TD,13.9,-28.4,30,1008
41835,AL072001,FELIX,2001-09-08T00:00:00Z,TD,14.4,-29.5,30,1007
41836,AL072001,FELIX,2001-09-08T06:00:00Z,TD,14.8,-31,30,1007
41837,AL072001,FELIX,2001-09-08T12:00:00Z,TD,15,-33,30,1008
41838,AL072001,FELIX,2001-09-08T18:00:00Z,WV,15,-35.1,25,1009
41839,AL072001,FELIX,2001-09-09T00:00:00Z,WV,15,-37,25,1009
41840,AL072001,FELIX,2001-09-09T06:00:00Z,WV,15,-38.7,25,1009
41841,AL072001,FELIX,2001-09-09T12:00:00Z,WV,15,-40.2,25,1009
41842,AL072001,FELIX,2001-09-09T18:00:00Z,WV,15,-41.7,25,1009
41843,AL072001,FELIX,2001-09-10T00:00:00Z,WV,15.2,-43.1,25,1009
41844,AL072001,FELIX,2001-09-10T06:00:00Z,TD,16,-43.7,30,1008
41845,AL072001,FELIX,2001-09-10T12:00:00Z,TD,16.5,-44.8,30,1008
41846,AL072001,FELIX,2001-09-10T18:00:00Z,TD,16.9,-45.8,30,1007
41847,AL072001,FELIX,2001-09-11T00:00:00Z,TD,17.3,-46.8,30,1006
41848,AL072001,FELIX,2001-09-11T06:00:00Z,TD,17.8,-47.4,30,1004
41849,AL072001,FELIX,2001-09-11T12:00:00Z,TS,18.6,-47.7,35,1003
41850,AL072001,FELIX,2001-09-11T18:00:00Z,TS,19.4,-48,35,1003
41851,AL072001,FELIX,2001-09-12T00:00:00Z,TS,20.2,-48.4,40,1000
41852,AL072001,FELIX,2001-09-12T06:00:00Z,TS,21,-48.8,45,998
41853,AL072001,FELIX,2001-09-12T12:00:00Z,TS,22,-48.9,55,994
41854,AL072001,FELIX,2001-09-12T18:00:00Z,TS,22.9,-49,60,993
41855,AL072001,FELIX,2001-09-13T00:00:00Z,HU,23.9,-48.9,65,987
41856,AL072001,FELIX,2001-09-13T06:00:00Z,HU,24.8,-48.6,75,979
41857,AL072001,FELIX,2001-09-13T12:00:00Z,HU,25.9,-48.4,85,972
41858,AL072001,FELIX,2001-09-13T18:00:00Z,HU,27.1,-48,95,966
41859,AL072001,FELIX,2001-09-14T00:00:00Z,HU,28.2,-47.2,100,962
41860,AL072001,FELIX,2001-09-14T06:00:00Z,HU,29.3,-46.6,100,962
41861,AL072001,FELIX,2001-09-14T12:00:00Z,HU,30.1,-45.5,95,966
41862,AL072001,FELIX,2001-09-14T18:00:00Z,HU,30.9,-44.3,90,970
41863,AL072001,FELIX,2001-09-15T00:00:00Z,HU,31.2,-42.8,90,970
41864,AL072001,FELIX,2001-09-15T06:00:00Z,HU,31.5,-41.4,90,970
41865,AL072001,FELIX,2001-09-15T12:00:00Z,HU,31.7,-39.5,90,970
41866,AL072001,FELIX,2001-09-15T18:00:00Z,HU,32.1,-37.6,85,975
41867,AL072001,FELIX,2001-09-16T00:00:00Z,HU,32.1,-36,85,975
41868,AL072001,FELIX,2001-09-16T06:00:00Z,HU,32.6,-34.8,80,976
41869,AL072001,FELIX,2001-09-16T12:00:00Z,HU,33.4,-33.3,75,977
41870,AL072001,FELIX,2001-09-16T18:00:00Z,HU,34.3,-32.4,70,979
41871,AL072001,FELIX,2001-09-17T00:00:00Z,HU,35.1,-32,70,981
41872,AL072001,FELIX,2001-09-17T06:00:00Z,HU,35.4,-31.7,65,983
41873,AL072001,FELIX,2001-09-17T12:00:00Z,TS,35.3,-31.5,60,985
41874,AL072001,FELIX,2001-09-17T18:00:00Z,TS,35.2,-31.8,55,990
41875,AL072001,FELIX,2001-09-18T00:00:00Z,TS,35,-32,45,995
41876,AL072001,FELIX,2001-09-18T06:00:00Z,TS,34.8,-32,40,998
41877,AL072001,FELIX,2001-09-18T12:00:00Z,TS,34.7,-31.9,35,1001
41878,AL072001,FELIX,2001-09-18T18:00:00Z,TD,34.7,-31.7,30,1002
41879,AL072001,FELIX,2001-09-19T00:00:00Z,TD,34.6,-31.6,25,1002
41880,AL082001,GABRIELLE,2001-09-11T18:00:00Z,TD,25.8,-84.1,25,1010
41881,AL082001,GABRIELLE,2001-09-12T00:00:00Z,TD,25.7,-84.6,25,1009
41882,AL082001,GABRIELLE,2001-09-12T06:00:00Z,TD,25.7,-85,25,1008
41883,AL082001,GABRIELLE,2001-09-12T12:00:00Z,TD,25.6,-85.3,25,1008
41884,AL082001,GABRIELLE,2001-09-12T18:00:00Z,TD,25.4,-85.4,30,1007
41885,AL082001,GABRIELLE,2001-09-13T00:00:00Z,TD,25.1,-85.7,30,1005
41886,AL082001,GABRIELLE,2001-09-13T06:00:00Z,TD,25.2,-85.3,30,1005
41887,AL082001,GABRIELLE,2001-09-13T12:00:00Z,TS,25.3,-84.9,35,1003
41888,AL082001,GABRIELLE,2001-09-13T18:00:00Z,TS,25.4,-84.5,40,998
41889,AL082001,GABRIELLE,2001-09-14T00:00:00Z,TS,25.4,-84.1,45,997
41890,AL082001,GABRIELLE,2001-09-14T06:00:00Z,TS,25.8,-83.6,50,992
41891,AL082001,GABRIELLE,2001-09-14T12:00:00Z,TS,27.1,-82.6,60,983
41892,AL082001,GABRIELLE,2001-09-14T18:00:00Z,TS,28,-81.8,45,994
41893,AL082001,GABRIELLE,2001-09-15T00:00:00Z,TS,28.6,-81.4,40,995
41894,AL082001,GABRIELLE,2001-09-15T06:00:00Z,TS,28.6,-80.9,40,995
41895,AL082001,GABRIELLE,2001-09-15T12:00:00Z,TS,28.9,-80.1,40,998
41896,AL082001,GABRIELLE,2001-09-15T18:00:00Z,TS,29.8,-79,45,999
41897,AL082001,GABRIELLE,2001-09-16T00:00:00Z,TS,30.4,-77.9,50,998
41898,AL082001,GABRIELLE,2001-09-16T06:00:00Z,TS,30.8,-76.8,50,998
41899,AL082001,GABRIELLE,2001-09-16T12:00:00Z,TS,31.6,-74.9,55,995
41900,AL082001,GABRIELLE,2001-09-16T18:00:00Z,TS,32.3,-72.8,55,995
41901,AL082001,GABRIELLE,2001-09-17T00:00:00Z,HU,33.1,-70.7,65,991
41902,AL082001,GABRIELLE,2001-09-17T06:00:00Z,HU,34,-68.5,65,991
41903,AL082001,GABRIELLE,2001-09-17T12:00:00Z,HU,35.3,-66.6,70,983
41904,AL082001,GABRIELLE,2001-09-17T18:00:00Z,HU,36.2,-64.7,70,983
41905,AL082001,GABRIELLE,2001-09-18T00:00:00Z,TS,36.9,-62.9,60,987
41906,AL082001,GABRIELLE,2001-09-18T06:00:00Z,TS,37.9,-61.8,55,990
41907,AL082001,GABRIELLE,2001-09-18T12:00:00Z,TS,39,-60.4,55,990
41908,AL082001,GABRIELLE,2001-09-18T18:00:00Z,TS,40.2,-58.9,60,980
41909,AL082001,GABRIELLE,2001-09-19T00:00:00Z,TS,41.5,-57.5,60,975
41910,AL082001,GABRIELLE,2001-09-19T06:00:00Z,EX,42.8,-55.5,55,976
41911,AL082001,GABRIELLE,2001-09-19T12:00:00Z,EX,43.5,-54,60,978
41912,AL082001,GABRIELLE,2001-09-19T18:00:00Z,EX,46.5,-52,60,986
41913,AL082001,GABRIELLE,2001-09-20T00:00:00Z,EX,48.5,-48.5,60,988
41914,AL082001,GABRIELLE,2001-09-20T06:00:00Z,EX,50,-46,60,986
41915,AL082001,GABRIELLE,2001-09-20T12:00:00Z,EX,52,-43,60,984
41916,AL082001,GABRIELLE,2001-09-20T18:00:00Z,EX,54,-40,65,981
41917,AL082001,GABRIELLE,2001-09-21T00:00:00Z,EX,55,-37.5,65,981
41918,AL082001,GABRIELLE,2001-09-21T06:00:00Z,EX,55,-35,65,981
41919,AL082001,GABRIELLE,2001-09-21T12:00:00Z,EX,56,-32.5,60,984
41920,AL082001,GABRIELLE,2001-09-21T18:00:00Z,EX,57.5,-31,55,987
41921,AL092001,UNNAMED,2001-09-19T18:00:00Z,TD,13.4,-81.9,30,1008
41922,AL092001,UNNAMED,2001-09-19T21:00:00Z,TD,13.6,-82.7,30,1005
41923,AL092001,UNNAMED,2001-09-20T00:00:00Z,TD,13.9,-83.5,30,1006
41924,AL092001,UNNAMED,2001-09-20T06:00:00Z,TD,14.5,-85.1,25,1008
41925,AL102001,HUMBERTO,2001-09-21T12:00:00Z,TD,25.1,-64.2,25,1012
41926,AL102001,HUMBERTO,2001-09-21T18:00:00Z,TD,25.8,-65,25,1012
41927,AL102001,HUMBERTO,2001-09-22T00:00:00Z,TD,26.5,-65.5,25,1010
